correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-25.14101509946106,4.744837325076408e-13,-6.491382185797459
0.3,-22.219681721394434,2.5703553821298345e-12,-5.7370971509993325
0.5,-33.68927572975154,8.398424264088782e-15,-8.698533589807829
0.9,-26.780199130784172,1.9930901912737594e-13,-6.914617682776362
0.95,-34.03530874849201,7.29068315740258e-15,-8.787878931062476
0.99,-23.410684526567742,1.2598833168052931e-12,-6.044612752980835
