correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-70.7937382084307,2.7298911350611333e-19,-18.278864606467984
0.3,-38.22632526096669,1.4580454091902056e-15,-9.869994741495459
0.5,-41.49083934785671,4.673126354599094e-16,-10.71288865429443
0.9,-16.90248899069819,1.0383480571813049e-10,-4.364203891361886
0.95,-8.100151247053006,1.1844633522209152e-06,-2.0914500587731686
0.99,-2.2040328952473285,0.04476057015737811,-0.5690788465190812
