correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-39.341383953696486,9.782815088158102e-16,-10.157901657961212
0.3,-53.45238152581692,1.3757939947660594e-17,-13.801345564307594
0.5,-75.1295556197753,1.1901775856741445e-19,-19.39836784822357
0.9,-61.12804839714886,2.1183499912675293e-18,-15.783194228554567
0.95,-63.18761373810985,1.3341359276060168e-18,-16.314971712952428
0.99,-36.162160493397536,3.1485551802123043e-15,-9.337029690253896
