correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-30.277015198480917,3.674860304720661e-14,-7.8174917091056955
0.3,-24.387892124161056,7.198958765487505e-13,-6.29692666973192
0.5,-31.69159175516297,1.955922210269543e-14,-8.182733805503364
0.9,-40.678615807046725,6.150141286472826e-16,-10.503173437830783
0.95,-24.397716364037787,7.159351581566514e-13,-6.299463277560701
0.99,-19.343783638000062,1.689436564204629e-11,-4.994543458840917
