correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,4.783632354572656,0.0002913961684112799,1.2351285629092579
0.3,5.187490784386294,0.00013770090175742195,1.339404361102171
0.5,5.059624300180121,0.0001741937499486168,1.3063893768442643
0.9,8.180699359545288,1.0548992975526195e-06,2.1122474919899057
0.95,4.713072901699898,0.00033286127005749996,1.2169101905163446
0.99,5.6184824321913,6.335378966025143e-05,1.450685926055723
