correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-23.933253879881825,9.314763565067068e-13,-6.179539579822423
0.3,-25.265480786072565,4.434063030496692e-13,-6.523519087892168
0.5,-23.80549483800744,1.0022670986653573e-12,-6.146552337055296
0.9,-41.719580844792816,4.329432255919268e-16,-10.771949454842435
0.95,-30.96599331877462,2.693523649524596e-14,-7.9953850948256155
0.99,-33.641335424082804,8.565584764705457e-15,-8.686155456110022
