dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-8.943625657817316,3.65496681812242e-07,-2.3092342151626544
5,-3.7517584943996067,0.002145912879306383,-0.9686998778534592
10,-6.456564154240854,1.5061897106452291e-05,-1.6670776962063067
15,-6.571313922164399,1.2466264570790054e-05,-1.6967059588829105
30,-12.611736800390117,4.928056585196029e-09,-3.2563364396441425
