dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-1.319270695315962,0.20824915860632795,-0.3406342288065467
5,-3.6710190556097904,0.002517768817835002,-0.9478530443991198
10,-6.132933844947048,2.5929439432988944e-05,-1.5835167096581158
15,-6.886165750286248,7.4877491995765285e-06,-1.778000351338836
30,-11.772546236960855,1.1952969317970475e-08,-3.039658367880412
