dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,293.48801886996813,6.450546421699225e-52,53.5833360975278
5,251.23614091828156,5.842359469586831e-50,45.869233880496495
10,292.1538780385001,7.361403829172106e-52,53.33975642143322
15,233.9745544107575,4.598870501305146e-49,42.71771377766391
30,308.5276746461421,1.5148961829296706e-52,56.32918900610225
