nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,DEMetro,7.491392673455435,0.2874417426658911,1.0238069065042634,561.2673832467158,5.762630462646484
2,DEMetro,0.16365075610028984,-0.2532401979943975,1.0126921878750959,544.5663319860437,6.0174150466918945
5,DEMetro,0.5461705747520014,6.640202148943715,1.0280959525534596,525.3926356786251,6.9029436111450195
10,DEMetro,0.30261966348428293,9.2203963231186,1.027770746314884,431.1761530997714,18.808688402175903
