nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,HMC,7.912308907850999,0.3435706861778944,1.0844352038859995,98.13878462511548,8.963547229766846
2,HMC,0.21551258011776642,-0.08091790215991608,1.0501754146918199,257.2433476197497,6.3212890625
5,HMC,1.6667933833634077,23.274214769780446,1.0642034091694832,113.95379170569944,7.48233962059021
10,HMC,0.8105007427826921,29.284654976029007,1.2299676358532785,31.204046586126452,11.237470626831055
