nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2.1,0.15489296808316905,0.018981350518278026,,,0.8743373155593872,0.11371254962807344,0.014255403727655982,,,0.8582649230957031,0.20648518533919552,0.02455810027160107,,,0.9019494652748108,0.2186975134121135,0.1262622073242516,0.03201178057263977,0.020099182489333463,0.015100687587868814,0.004392312151795687,2.8875402878047227,1.1380099429912192
3.0,0.0881855851177529,0.01980089579591364,,,0.8445711135864258,0.06723835240195222,0.013415438214655823,,,0.8257595300674438,0.10156074820066568,0.024797757739672886,,,0.8546674251556396,0.09099079785793565,0.0645907997849034,0.011873059222117772,0.020363752666634625,0.01555195523486816,0.004867514697966819,2.223521131255955,0.9885532413032819
4.0,0.057509162003676034,0.017276046437236677,,,0.8290672302246094,0.046995908542600204,0.013254600908854835,,,0.8130280375480652,0.07634632290697521,0.021184336261820435,,,0.8386325240135193,0.0638326013881103,0.04646864396325287,0.009270029666747432,0.018101097846982876,0.01278993883684813,0.0039294460547353504,1.8731285712217038,1.3516304680488749
5.0,0.04701955287855544,0.017949439540937917,,,0.8179847002029419,0.04342892969224799,0.013234142355687439,,,0.8069409132003784,0.059509364535424936,0.02211304373773301,,,0.8492916226387024,0.05569762498308693,0.0388522904490071,0.012143432686277223,0.01812899582091643,0.012439921452103155,0.005924804484625957,1.3871970940404708,0.9602130135392032
30.0,0.027343747624108995,0.01213736631656714,,,0.7911924123764038,0.024082906761327155,0.00983739201979474,,,0.7790132761001587,0.03544886922503657,0.01617558025268003,,,0.7957301139831543,0.03005624859098437,0.02910381162857179,0.0062073580427564785,0.013612819157452058,0.01272968415483423,0.003634228180443396,0.1534367690492743,0.24300483039842605
