nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,2.658666003921967,1.0152935276013915,1707.794143969555,4.359130144119263
2,HMC,0.1524282008325203,1.0045774619822234,2690.7279178389886,3.6967287063598633
3,HMC,0.0520299036284748,1.0027454298490976,3406.1165838365027,3.328523635864258
5,HMC,0.0256157256879476,1.002598847012867,3772.9585576869054,3.1505167484283447
30,HMC,0.016758364420585224,1.0010136131907783,3969.339390116067,3.1497244834899902
