mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_cohens_d,ws_dist_glass_delta,mmd_rff_cohens_d,mmd_rff_glass_delta
"(10, 10)",3.0621609010274207,0.2605592451296829,22.89698076913691,1.532290760847334,42.526203646653855,2.7025131940841676,2.048505161127657,0.1508376231156142,16.230688943472824,0.27689095243812617,75.20366984934616,0.374316383431941,1.9912855046580245,22.89698076913691,2.086177854589625,29.572747976206493
"(3, 3)",0.20892006300301585,0.06970961055546154,3.9571031711356,1.0966283606335032,45.50902890824158,2.6995897769927977,0.07354503427121839,0.014880186605531719,2.533820308732409,0.04607401441529621,21.010309921226085,0.3541231339674266,2.054391636752079,3.9571031711356,2.4890223409425167,3.243042683242668
