mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_cohens_d,ws_dist_glass_delta,mmd_rff_cohens_d,mmd_rff_glass_delta
"(10, 10)",3.2252486885747564,0.27145878302703597,24.189155766002845,1.4989528293453096,194.85702063130913,3.73007355928421,2.0454091823544354,0.16252446149163688,16.20615892548835,0.27035937735228904,390.4852546141072,0.41591769886204355,2.106834384291353,24.189155766002845,2.0312397272661156,31.01956220270934
"(3, 3)",0.1353325691863248,0.04745873617640556,1.4218200191305719,1.0221308524075028,198.43722806085148,4.141542828083038,0.050347393240345845,0.011329012577906007,1.7346004220172033,0.012775649690662633,47.669640208118025,0.672521773376716,1.0042696441758394,1.4218200191305723,0.8498779768316514,0.9287495575820246
