mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-16, 0, 0, 0)",1.3257981763335136,1.5135351722778188,7.3304431266984516,4.793319940567017,0.20690048476039077,0.9490138522148083,1.4167579238644719,6.40195699871167,4.296838402748108,0.13590823203255037,2.613009986117521,1.6951848638282243,9.184727503106199,5.818132758140564,0.31107238698876316,1.7545956672420864,0.10664171688792021,0.028799300172132107,0.22962033114039482,0.012424945796305537,0.004937583439256803,57.222013747015396,43.98819544339308
