dimension,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,1.0883661789847405,0.1365264095518144,,,1.2545019388198853,0.4868769609542634,0.0719803084491245,,,1.2517877221107483,2.0809637955039046,0.2730511757490586,,,1.259919822216034,1.4139451840642536,0.07407373039229491,0.033860192938616265,0.18117386752914566,0.019719910985309976,0.004673495634748947,39.57069754744032,34.546722445480306
5,1.0447379778171046,0.11851495717003385,,,2.0709792375564575,0.5174092626647118,0.05641157002326083,,,2.0656433701515198,1.6623461273811777,0.1644042044943424,,,2.080480694770813,1.0333057143310305,0.049053678880686645,0.014886500530214552,0.10947914240740925,0.021526984647616577,0.0018581085907606503,66.11708597683153,47.334239880882244
10,0.45696174235766407,0.02959571641339903,,,3.4130725860595703,0.19085512901783747,0.025684976093238377,,,3.400564968585968,0.7888487317814881,0.036676070284728045,,,3.4235684871673584,0.5023322429736233,0.04850298591216561,0.012806267244801996,0.03199251907603717,0.022277461558535293,0.0005795107745020287,35.438059224140034,16.764239674145806
15,0.43847076433705984,0.023828771231701164,,,4.759795784950256,0.30319471764000755,0.022922443717528895,,,4.739282667636871,0.75705249586967,0.02417073311050332,,,4.7777016162872314,0.5415495477052709,0.03968717762175738,0.007873382672189745,0.024064460910425595,0.022146959677230602,0.0007320963553023755,63.741645869212604,2.61919243185279
30,0.3717854928439087,0.02239621901631959,,,9.077516317367554,0.14470814420481942,0.021843162394295075,,,9.055470883846283,0.6135591364910136,0.023236519518528717,,,9.094862401485443,0.3825345600029321,0.0367704534252106,0.0074562487194206346,0.02252493090186846,0.022407373860187384,0.0006181010791143777,46.37239442900291,0.19019064300860483
