run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
5,"(0, 0, 0, 0, 0)",HMC,0.025669267138656568,0.02243265674927157,1.0007991829596032,5787.345051116559,3.2826950550079346
