nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-6.581873299856789,3.271636648828693e-07,-1.2016801589908426
2.5,-7.087028262900422,8.499508281935344e-08,-1.2939084150890714
3.0,-7.292089066755874,4.9572747742932365e-08,-1.3313472243996625
4.0,-8.109934239063938,6.0716666167087904e-09,-1.4806646408729376
10.0,-7.9003387348692335,1.0317125863707824e-08,-1.4423979123399018
50.0,-6.214767441158192,8.851348095004549e-07,-1.1346561057236673
