nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-5.611442965371385,4.647128673625666e-06,-1.0245046307625294
2.5,-1.6246758286822,0.11505243956836288,-0.2966238666675466
3.0,-1.3022591265033385,0.20307617316776977,-0.2377588997676174
4.0,-3.286087594114379,0.002660696982447817,-0.5999547670781086
10.0,-3.2647503893473466,0.0028109560816151065,-0.5960591442897718
50.0,-1.3427161430254935,0.18978004909326185,-0.24514530662046524
