nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,0.6998594369243534,0.48959163310877907,0.1277762668954441
2.5,-0.19945546191617358,0.8432984296095071,-0.036415418569700285
3.0,1.2950772002427169,0.20550944064777416,0.236447665427857
4.0,2.536748336909424,0.016828772235429862,0.46314476227966883
10.0,4.520664600132451,9.589779745942584e-05,0.8253566588025384
50.0,4.38961490944075,0.0001376955608665079,0.8014303682205652
