nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-3.1098193292308496,0.00417331916598139,-0.5677727321284404
2.5,-1.804089840226447,0.08161424141994252,-0.3293802337526387
3.0,-0.9454135174370646,0.3522589140760435,-0.172608103223528
4.0,-2.2869473363455075,0.02968458099070255,-0.41753754798092957
10.0,-1.4802634613220644,0.14958607905703944,-0.2702578962722569
50.0,-0.7486756330170108,0.46008228561510767,-0.13668884415262544
