correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-2.1924555472967686,0.03652041637674306,-0.40028578652725827
0.3,-2.1278286175716494,0.04197670719038384,-0.3884865774496753
0.5,-1.7004078634973867,0.09975621640313086,-0.31045058126556135
0.9,2.81203192907846,0.008739098138356166,0.51340443999368
0.95,4.091423589148599,0.00031194573788188244,0.7469883306951456
0.99,9.65028072432791,1.4708027620970195e-10,1.7618921463238966
