correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-3.468368717911447,0.0016564249199343204,-0.6332345948484572
0.3,-2.1496914899262434,0.04005451596083855,-0.392478173569831
0.5,-0.007959218654219924,0.9937040310619765,-0.0014531478656773875
0.9,-2.013840687919834,0.05338712355176949,-0.3676753239984715
0.95,-3.986172453104908,0.0004153661205146799,-0.7277721902237541
0.99,-5.236020338477618,1.3162978258436351e-05,-0.9559621503133422
