mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.0695370661763733,1.0095052971175624,1909.1713980907307,4.775613393783569,0.03968659614038176,0.0025513576406862547,206.00197235287843,0.14076060866568363
6,0.09654210639845234,1.0227129934316495,854.7254746534607,4.790043606758117,0.06341231521203579,0.00580636328835223,137.25587491568749,0.13834690060952257
7,0.17635268783146216,1.0500629994902013,362.1298544324665,4.747996973991394,0.11937727260236185,0.01267547895495348,103.80633728448642,0.12960976709266267
8,0.2901414848729962,1.121661808731731,120.90784895842427,4.742011370658875,0.19812794735316294,0.02446101886264995,29.758323180954985,0.1267725439614487
9,0.42014561829306585,1.267354726166971,57.340918852258156,4.73140899181366,0.3235257306553089,0.04529940008579005,7.129630870879007,0.1049784513161811
10,0.7207483209369309,1.4336760123590733,40.54680454699745,4.733527054786682,0.5840066653188722,0.04932903697794969,2.9844084119243464,0.10587686059299366
11,0.8921876957790424,1.5613533547196397,34.857800883604476,4.785087985992432,0.6440816274157756,0.05768754193503605,1.9643723370784871,0.12011148356095876
12,0.8719619390094376,1.6282474936481819,32.87628495199063,4.802146782875061,0.7314157295428539,0.046806878662888095,1.3234798639745053,0.13043893541445642
13,1.199073540002167,1.6329135390288498,32.793201337853986,4.777175617218018,0.8286115732738583,0.047738294736399754,1.3789592858605535,0.125704068526518
14,1.1035480038286043,1.64640620315902,32.46063752019183,4.7725612878799435,0.8445746687033245,0.041168786740778694,1.1594713291511345,0.12518393657720625
15,1.5519966530810152,1.6199283517251442,33.78388978065126,4.748384923934936,1.4043257290148174,0.09374296050105885,4.9253439780588595,0.11775107624568985
16,1.3644106925311743,1.641087212777835,32.60733966537128,4.756810836791992,0.999492440797514,0.04330892636203679,1.224462384645693,0.12858266240857782
17,1.335071487511961,1.647696499923857,32.41426291893136,4.733077321052551,0.9666117071589077,0.03556346464146961,0.966798392680266,0.12003472762637046
18,1.5168450844147465,1.646343875648953,32.45684567894387,4.782866892814636,0.9266988275133545,0.03254971338787481,0.8695636697283768,0.11280652984345986
19,1.6063957194008642,1.6440136886446268,32.488009188873235,4.8000781536102295,1.107298087679116,0.03820093296625962,1.0217565105272386,0.13854052220590998
20,1.5275714973524799,1.650296932859304,32.352211673429245,4.8218576622009275,1.0473979378469527,0.035092275498652944,1.004123939523498,0.13168242891433274
