run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
13,"(10, 10, 10, 10, 10, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40)",DEMetro,3.428681006859636,0.4102075420589978,1695.0673156859734,,6.048387096774194,2.027036666870117
