mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.4440867979765618,1.073117992859287,48.74974291793655,"[920054, 806619, 814474, 651734]"
"(0, 5)",DEMetro,0.1810073630342154,1.1516237155598605,47.3697918151652,"[920054, 806619, 814474, 651734]"
"(0, 6)",DEMetro,0.18514272325492329,1.06669269347881,47.719163900057225,"[920054, 806619, 814474, 651734]"
"(0, 7)",DEMetro,0.9765438345369557,1.1139555635620706,27.23792199148384,"[920054, 806619, 814474, 651734]"
"(0, 8)",DEMetro,0.8263754884367361,1.0856689590079605,57.29225538493536,"[920054, 806619, 814474, 651734]"
