nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-14.427432374807422,1.0892396781750786e-11,-3.2260719530850617
3.0,-26.491547924447037,1.82389834054007e-16,-5.923690198825703
4.0,-25.727797342105998,3.1343970254580287e-16,-5.752910376828742
10.0,-21.372607482084607,9.496695778355846e-15,-4.77906031863618
50.0,-14.868924970236426,6.422228509601593e-12,-3.3247926985792686
