nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-6.992050875911854,1.1654598874252853e-06,-1.563470106067585
3.0,-50.081375174280275,1.2064457482106353e-21,-11.198535929636106
4.0,-124.28563373090758,4.038153411831704e-29,-27.791112564895013
10.0,-142.13560181504022,3.162003921644124e-30,-31.78248676812724
50.0,-94.33691052704681,7.545348303072463e-27,-21.09437447257922
