run_id,a,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
3,1,Metro,0.26749305601543344,0.021672430518587773,5.200539989373032,1.016208767741182,465.1623297714733,2.008641242980957
3,2,Metro,0.2400137508536662,0.02370349502949821,3.0441102527140482,1.0253644021725377,502.59356355232313,2.0223441123962402
3,3,Metro,0.5858161417714313,0.022990958009781036,3.404111982525805,1.044415648111776,207.67018385907826,1.735933780670166
3,5,Metro,0.6724059901958005,0.03125774878558902,3.761179819177191,1.0388078746421336,267.65691762321444,1.743366003036499
