mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.09269563130069453,1.0244906433666159,196.46961470167608,"[401648, 545538, 132382, 495618]",8
"(0, 10)",DEMetro,3.2501123197224238,1.0181525409159669,85.3598310548305,"[401648, 545538, 132382, 495618]",10
"(0, 15)",DEMetro,7.201212997850446,1.003671556218437,917.7203012177249,"[401648, 545538, 132382, 495618]",15
"(0, 20)",DEMetro,7.508160778402462,1.0551091793889567,55.14975237252635,"[401648, 545538, 132382, 495618]",20
