mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.04189616561855309,1.0100536828962583,436.56496704053177,"[453864, 795164, 519450, 814979]",8
"(0, 10)",Metro,0.151612497228187,1.0371407888380118,80.79674339758058,"[453864, 795164, 519450, 814979]",10
"(0, 15)",Metro,5.819969506382797,1.733227928838999,6.0772353809245825,"[453864, 795164, 519450, 814979]",15
"(0, 20)",Metro,7.731860774506926,1.733227928838999,6.0772353809245825,"[453864, 795164, 519450, 814979]",20
