nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,1.176406972375321,0.25904845565355633,0.3037469741581271
2.5,-0.8953377038729631,0.3857420057654183,-0.23117520108877157
3.0,-0.03353948008531483,0.9737178763465073,-0.008659856520725309
4.0,-2.9014367788136592,0.011609043471533182,-0.7491477549612663
10.0,-0.2605145689708964,0.7982595270589978,-0.06726457247124569
50.0,2.7462949958709535,0.01575920212971403,0.7090903188520646
