nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-21.77210586530167,3.391982221309405e-12,-5.621533561878545
2.5,-18.586088998910636,2.8983352702247498e-11,-4.7989075442606515
3.0,-17.280037154779947,7.723049163945548e-11,-4.461686408153875
4.0,-20.308690400118717,8.736323406480751e-12,-5.243681313529482
10.0,-19.707179311785143,1.3132233031771245e-11,-5.088371818351146
50.0,0.08991534172542484,0.9296282044037318,0.023216041404741285
