nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-0.47957430041169113,0.6389355440912003,-0.12382555191757016
2.5,-3.2979707541047922,0.005283575551938845,-0.851532387128465
3.0,0.2580335021781653,0.800135502615076,0.06662396377997395
4.0,-0.7789986742188942,0.44894841863829404,-0.20113659279782894
10.0,3.1857998689544,0.006604435447579167,0.8225699891206774
50.0,3.1619548560631037,0.006925095194565066,0.816413233266138
