nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-11.944929658807139,9.921991644769913e-09,-3.0841675760119394
2.5,-11.839319355789328,1.11181341407107e-08,-3.0568991130268794
3.0,-16.269697863690475,1.729009094308813e-10,-4.20081792492664
4.0,-16.925622337260346,1.019508865429765e-10,-4.3701768957603715
10.0,-13.090189386378173,3.040084285801703e-09,-3.3798723661429166
50.0,-14.243811698804894,1.0070115804616286e-09,-3.6777363663990483
