nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-32.76675531389726,1.2331918842873814e-14,-8.460339842665164
2.5,-12.16880419559492,7.816347508298966e-09,-3.141971732853204
3.0,-52.60962644788827,1.716842308913383e-17,-13.583747138857634
4.0,-116.48859612239995,2.58890955932603e-22,-30.077226187009124
10.0,-199.65140762130227,1.3778739414709805e-25,-51.54977178427815
50.0,-26.926787717215618,1.8489672237883408e-13,-6.952466693042568
