nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-5.914153756340718,3.774361610513626e-05,-1.5270279336811758
2.5,-5.6479926905838935,6.01295172554411e-05,-1.4583054420088426
3.0,-7.304076464577623,3.885069952895528e-06,-1.885904433782312
4.0,-7.164336077183781,4.8257812945932286e-06,-1.8498236209043837
10.0,-6.7556712781318655,9.234206059602504e-06,-1.7443068235104326
50.0,-4.085849490119332,0.0011124633512784455,-1.054961802022816
