nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-330.91845325185807,1.1683297756329839e-28,-85.44277722647759
2.5,-49.27793098777326,4.270753008209113e-17,-12.723507070080283
3.0,-358.00785083338826,3.8834398889272666e-29,-92.43722960594812
4.0,-223.52066413713757,2.836465862203815e-26,-57.71278731575701
10.0,-92.24560608876696,6.762365898812581e-21,-23.817713076173597
50.0,-61.69780004881781,1.8611665000113333e-18,-15.930303472447102
