nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-7.7789442430983256,1.8946987648098457e-06,-2.0085147669730583
2.5,-7.101416351685116,5.325143466698855e-06,-1.8335778176374324
3.0,-5.752585774779205,5.0015545196366454e-05,-1.4853112602233034
4.0,-3.8561718455712968,0.0017461723277574011,-0.9956592892007701
10.0,-5.264117583392598,0.00011972917366423465,-1.3591893155304775
50.0,-4.149117838564419,0.0009832556139351633,-1.071297619347474
