nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-2.3013907967003346,0.03725189978088877,-0.594216548582361
2.5,-4.921560381000844,0.00022505886492060292,-1.2707414261980332
3.0,-4.2756152264150975,0.0007690009529259374,-1.103959104446435
4.0,-4.091343275268149,0.0011005858586638378,-1.0563802912487499
10.0,-3.111670844355877,0.007652897133098361,-0.8034299572712988
50.0,-0.7594895833264883,0.4601578637048245,-0.1960993671894333
