nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-21.951805945119183,3.0325628891205674e-12,-5.667931922974904
2.5,-17.365810347472515,7.226731476144593e-11,-4.483832951277165
3.0,-37.39487934224914,1.978157794563601e-15,-9.65531632839778
4.0,-40.81985415651847,5.861062247598308e-16,-10.539641022854108
10.0,-55.1042215348124,9.001707132342207e-18,-14.22784882067017
50.0,-27.65840308775952,1.2786557933618037e-13,-7.141368969438961
