nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-4.10245645809388,0.001076953942270878,-1.059249702715911
2.5,-3.5057142631778397,0.0034952906680746684,-0.9051715305233052
3.0,-1.4478754901028883,0.16967452647412012,-0.3738398440366925
4.0,-3.9227186813995223,0.0015317370755872223,-1.0128416083278045
10.0,-4.159441203729796,0.0009636776384999025,-1.0739631007716286
50.0,-5.554563692884905,7.0971756880305e-05,-1.4341821785327737
