mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-85.04030770575767,5.392984203988395e-26,-19.015590885757334
8,-23.837881727012988,1.281393980033245e-15,-5.330312398120112
10,-61.8127787758385,2.264812405253174e-23,-13.821757522093112
12,-27.423852792621638,9.605689657541906e-17,-6.132159904924942
15,-33.73891133572203,2.0205692042228064e-18,-7.544249923351268
18,-27.49203119635193,9.173170035464925e-17,-6.147405059458778
