mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-19.55629075201072,4.7866707528062394e-14,-4.372919550924645
8,-23.389356618847412,1.8176102789952735e-15,-5.2300191349727445
10,-32.40762609777177,4.288064173158898e-18,-7.246565494401391
12,-25.413617958729727,3.9338067320401134e-16,-5.682657730992911
15,-18.520732374024185,1.2812896978521e-13,-4.141361658139913
18,-25.636231268829896,3.3480308380487753e-16,-5.732435580400933
