mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-19.61881349006328,4.517296572084026e-14,-4.386900060167139
8,-22.3122526892537,4.320178455421098e-15,-4.9891713744323765
10,-30.065159843951623,1.7380530832137748e-17,-6.72277411654728
12,-25.95196442596869,2.669658016332107e-16,-5.803035660612229
15,-18.520072616525727,1.282113834544922e-13,-4.1412141318783915
18,-25.709958941525247,3.174863300725256e-16,-5.7489215891978995
