mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,16.162459543816563,1.4704399180912135e-12,3.6140358223564073
8,17.239184163705513,4.652154160489002e-13,3.8547987666683388
10,11.193717992719115,8.309426006332614e-10,2.502991435268244
12,12.52013135643046,1.26120804536923e-10,2.7995864800205155
15,19.451297372754176,5.277654191758751e-14,4.34944231760414
18,19.524876959096026,4.9283324395802755e-14,4.3658952132858095
