mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-16.14501833882527,1.4989269998403229e-12,-3.6101358503594034
8,-17.02160614914643,5.839687214397366e-13,-3.806146843571984
10,-10.105488861944151,4.443317906517138e-09,-2.259656004117411
12,-9.00897802181508,2.7497606602670453e-08,-2.01446872645801
15,-10.191144455552262,3.8761396130383104e-09,-2.278809177113494
18,-8.52951336870894,6.386507463455467e-08,-1.9072571707426418
