mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,3.01537169297634,0.005292060723363818,0.5505290318352278
8,-0.9230104423564652,0.3636180523669733,-0.16851788003048596
10,-1.2034369309549857,0.23853957730828612,-0.21971651787294427
12,-0.2967797514935901,0.7687499471387219,-0.05418432150127227
15,0.10179679083394595,0.9196185797757068,0.01858546620712911
18,0.47742276238824705,0.6366397829008384,0.0871650721421573
