run_id,a,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
14,1,HMC,0.22795768899439334,0.01429701060128244,3.804813264287147,1.0036610743692866,1778.6626743439479,2.507779359817505
14,2,HMC,0.15559775314392477,0.012012256985774553,1.0156735144747537,1.0028649890482597,1600.9877727169448,2.5393271446228027
14,3,HMC,0.21395147527860658,0.02458954586087577,0.23755751215897342,1.0054770735833312,1214.5503492081696,2.2778146266937256
14,5,HMC,0.5719850985729841,0.03491486054383946,2.952331038025659,1.0035319825674043,1075.1434390272289,2.3104639053344727
