mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(0.0, 0.0, 0.0, -5.059644)",1.5071487043005973,,,5.702029466629028,0.3670150206072718,1.2539161701223644,,,5.133497714996338,0.2806659262656515,1.8569388069515185,,,6.225499272346497,0.44722894181575906,1.5408970657103784,0.06661394217490156,0.010441606788751601,0.35857787377208894,0.011843283586040159,0.0029227776953732183,141.19312796988999,118.63187225457912
