mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-55.96838687478047,6.101777509992274e-07,-25.029823528603227
8,-61.367678794826276,4.22302890961077e-07,-27.444460281320783
10,-38.33093621907739,2.7668494467251224e-06,-17.142115805413162
12,-77.84487975601692,1.6321249634463348e-07,-34.81328856695021
15,-332.08512992745017,4.933183610222031e-10,-148.51298496692567
18,-70.61634477348247,2.4096276065512055e-07,-31.580589447213754
