mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-12.797453666487185,0.00021487313122741018,-5.723195267433853
8,-33.19354716019934,4.912622478106871e-06,-14.844605572910163
10,-16.355116276701278,8.180682985612491e-05,-7.314230354923463
12,-9.188064595634547,0.0007793172868333683,-4.109027403499593
15,-12.474868337756407,0.00023748057476466968,-5.578930722716626
18,-9.645829905039632,0.0006460977983337553,-4.313746273413791
