mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-8.7245805384176,0.0009507411909977967,-3.9017510318146935
8,-10.281496676032088,0.0005046860260205877,-4.598025095609176
10,-25.38086117989153,1.4310165768831277e-05,-11.350666185144595
12,-8.423305968813487,0.0010876217493386827,-3.767016948309336
15,-9.968874307601496,0.000568827065368155,-4.458216122189619
18,-5.426223399491452,0.005593864148525261,-2.4266808764725765
