mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-13.387199760880115,0.00018005588594801803,-5.986937738739373
8,-9.99416351817913,0.0005632753342141321,-4.4695258009793974
10,-12.516585087904053,0.00023439556689727392,-5.597587020542728
12,-10.39289029920223,0.00048402193054177277,-4.647841838342863
15,-8.95432556402575,0.0008604898925165955,-4.004496130765144
18,-8.475759462025078,0.0010621150892920553,-3.790474863605024
