mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-36.62193078906058,3.3191783456652936e-06,-16.377825342326393
8,-35.961435110135305,3.569173695000754e-06,-16.082442694942035
10,-54.75030415524925,6.662540313825873e-07,-24.485080375985305
12,-69.49205519761513,2.569279301272211e-07,-31.077791863607
15,-57.737344362490944,5.388352658879023e-07,-25.8209253669688
18,-25.953226808040586,1.3094820553069467e-05,-11.606635875649726
