mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-97.74340100792988,6.568988068910663e-08,-43.71217780115053
8,-114.01330688336984,3.549003130168777e-08,-50.98830090615193
10,-52.414677439352424,7.930242074131708e-07,-23.440556354623325
12,-140.73507705754363,1.5289583794299623e-08,-62.938639823867724
15,-170.59584442757065,7.082359710294614e-09,-76.29278096380533
18,-90.44066704313886,8.960708236555649e-08,-40.44629588777668
