dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.906032054769072,7.253998796719085e-06,-1.78312980909968
5,-63.01408495372525,1.3863268764995538e-18,-16.27016677348515
10,-38.25040386071572,1.445361411353523e-15,-9.876211809217324
15,-57.56043910646625,4.9008165153110234e-18,-14.86204147064866
30,-17.101966099984065,8.873563865221861e-11,-4.415708659509472
