dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.395473093712133,0.004351903976423493,-0.8767073829628311
5,-3.463333486820169,0.0038024895870801293,-0.8942288611211319
10,-4.5896043213507,0.000420706606451284,-1.1850307401515237
15,-1.806740251982699,0.09233748623455185,-0.46649832712343897
30,-3.593398518508038,0.0029367000417187695,-0.9278115078978689
