mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.06334656584760935,1.007444041252231,2585.7635586876463,7.055890827178955,0.029866235118430024,0.0015280581074882422,173.74854130821203,0.27871170011941676
6,0.08334556700891838,1.01102123482323,1778.8060146633882,6.9847204208374025,0.04348934260520849,0.0024076879513596113,150.30950820547255,0.19575812780501958
7,0.1378060755529506,1.020183946575238,1099.8497103900218,7.0658421182632445,0.07239390915149,0.005363762896919685,178.62111555384993,0.24991436842731454
8,0.1778557312252004,1.0322948040012783,639.9207302301528,7.047538318634033,0.12187105802518458,0.007758752037187662,129.4943749612001,0.3098059077822086
9,0.21410394782529263,1.061473250362285,307.26840573917093,7.107969946861267,0.15827655320524342,0.013832992198002216,91.49798884771064,0.33890433018283656
10,0.3223200821701202,1.0948050784083962,182.4265987781404,7.14635817527771,0.23460237676653026,0.02114658497648509,49.843254005791124,0.3890792724416775
11,0.49650126988786747,1.1713435370115535,91.22043750736962,7.168595218658448,0.3857920054988321,0.03497901257354739,18.3396136967609,0.3544222788091389
12,0.6862605130126476,1.2659406835975426,60.463385873289255,7.129194521903992,0.477169305944158,0.0456927072795249,8.364996080931009,0.3255940561713005
13,1.0016191079660453,1.3923137269389485,44.733258770296686,6.978663787841797,0.7459898696266121,0.06618168551153952,5.437558515804937,0.23119796254073874
14,1.3002928641020566,1.476084244565437,38.97747572988755,7.054144039154052,0.9070933062076063,0.06407416677508791,3.2007626240862073,0.3146021229422484
15,1.0768937918668064,1.5640245375677582,35.126941138168824,7.034817090034485,0.7411878278548996,0.05860677827135997,2.0608913216531133,0.3126116592195911
16,0.9411372496103952,1.6265674523523608,33.078048030266146,7.060989770889282,0.7069624132385283,0.03650186678563471,0.9333842842728876,0.3351761991619684
17,0.7554183154613735,1.659945959715693,32.28957866984268,7.141431770324707,0.6329738965417991,0.028862476993404565,0.7210549286131596,0.33155115305841365
18,0.3599933571753999,1.67501157482231,31.91949560026957,7.128881778717041,0.38321752712925,0.019481406082748592,0.47667544431414566,0.3555556704397753
19,0.24724712152385872,1.6819078730673098,31.7376964351203,7.179645948410034,0.4640084374103204,0.018499697495693513,0.5000578189204995,0.3535774637066928
20,0.19030453933396807,1.6831373187849656,31.694222394555904,7.116943430900574,0.4242987025547324,0.013330684220464682,0.2830998674308453,0.3575663251093842
