mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.06955378217387191,1.0093881792285597,1890.9254580597685,4.673741073608398,0.03892657961153624,0.0023219459223495467,179.9157365985209,0.14750493414835214
6,0.09338559636506387,1.0211831365149344,897.0176181999316,4.686830420494079,0.06658063012797308,0.006802620212130244,167.10744809644802,0.12671539975116922
7,0.19753224723564067,1.0509381863377871,343.2374288884283,4.690806365013122,0.154852838574101,0.010436669222600755,88.1801297372272,0.12310355079165933
8,0.3411988293958329,1.1204420665781898,122.15503366046758,4.643554601669312,0.25258723901253277,0.022561837043823686,26.831533752056504,0.1101446395440796
9,0.5478195027384316,1.262030236356087,58.90217693715276,4.636036295890808,0.3647710038120719,0.04919864010098862,8.930575227910328,0.0938090543479769
10,0.6134001464830691,1.4440470686305165,40.20728661775981,4.656614103317261,0.5034882236815427,0.06772191434581484,3.933727711619839,0.1483338403855084
11,0.5795452715905123,1.5824775770635633,34.064481171626355,4.667732834815979,0.4076877774263701,0.04004512151264654,1.2195216429702433,0.1254637956855453
12,0.4566624471612027,1.6416578625489522,32.47073503538579,4.688279576301575,0.45147789197017263,0.03257057410961936,0.8055229814867122,0.15804513534632608
13,0.21172012230572765,1.671481613382925,31.78851472460052,4.672398238182068,0.27633978433243844,0.011594627839491669,0.24959464796464736,0.1248283658682709
14,0.14573611617388724,1.6757091490067464,31.697504102903377,4.700790486335754,0.22953135752542986,0.007335845587638099,0.15726260951240884,0.1453463197454279
15,0.058761700815569605,1.677418818125663,31.664517210483872,4.668464031219482,0.12069776117745365,0.0055494205293282126,0.12472558898195055,0.11632066912807794
16,0.14775912250979897,1.6781660284780406,31.65206126971815,4.674977960586548,0.07440713884187403,0.0019690824648348547,0.06909583007399595,0.11826621927874699
17,0.04535365104762962,1.6781708803814228,31.65154428473483,4.6609244060516355,0.1148778272827015,0.0019465443339954337,0.06830355116773475,0.11732515974921454
18,0.049736980303908905,1.678332572875742,31.64851543125017,4.674428968429566,0.006456681996971604,0.001481374721848389,0.06756180617206932,0.13475554507064008
19,0.05716598292436441,1.678332572875742,31.64851543125017,4.674137053489685,0.006680191610991694,0.001481374721848389,0.06756180617206932,0.12785873316054194
20,0.03051482730558598,1.678332572875742,31.64851543125017,4.720751900672912,0.0060403625325209384,0.001481374721848389,0.06756180617206932,0.13267470814528892
