correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,3.412866982599774,0.0019151681529452993,0.6231014107114958
0.3,3.406770271761305,0.0019458631182422024,0.6219883086938905
0.5,4.219783667616273,0.00021961371966789785,0.770423567515105
0.9,6.508265910627892,3.9902920004421676e-07,1.1882413498309325
0.95,6.815684688924237,1.7473260309822824e-07,1.244368082988795
0.99,6.253316501025312,7.968544786860732e-07,1.1416941689436135
