mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(4.618802, 0.0)",0.08570682416079765,1.0003497994867305,3694.6337928143384,7.427264451980591,0.012336820882002506,0.07440321240840139,1.0000908385010434,3590.0099507452487,6.877926707267761,0.010437841350564699,0.10185387201416962,1.0007566680704096,3848.3376427151015,9.815877556800842,0.015327977925926077,0.08912494501912145,0.07823078473920321,0.028925521140276637,0.01297131499860895,0.010544131136754701,0.005181668264141288,0.3766279690203726,0.46841745517579647
