mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(-10, 10)",DEMetro,0.1037614761105867,0.02805770039012288,0.07570377572046381,8.213790578043968,1.0866550496462153,61.39930392016108,2.5692176818847656
"(0, 0)",DEMetro,0.08928176064952327,0.03019889189803531,0.05908286875148796,6.609581066669069,1.062103597566409,56.37829810330135,1.3737726211547852
"(20, -20)",DEMetro,0.13019433845811457,0.0231039645363386,0.10709037392177596,20.504554371705176,1.105483507109182,28.031753019233516,2.3908345699310303
"(50, -50)",DEMetro,0.11364882104339402,0.029928856324589626,0.0837199647188044,8.955243281736369,1.078055866521177,72.031214806816,2.377110481262207
